Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,Label_x,Label_y,mean_return,volatility
11/17/2021,2021,11,17,Wednesday,46,2021-46,165.21,165.56,163.39,164.47,9909600,163.49,-0.535,167.0235714,164.0996,Red,Red,-0.7222000000000001,0.4155282180550438
11/18/2021,2021,11,18,Thursday,46,2021-46,164.39,164.85,162.56,163.05,8122500,162.08,-0.862,166.5378571,164.1954,Red,Red,-0.7222000000000001,0.4155282180550438
11/19/2021,2021,11,19,Friday,46,2021-46,161.3,162.11,159.45,160.92,12193600,159.96,-1.308,165.9071429,164.2848,Red,Red,-0.7222000000000001,0.4155282180550438
11/22/2021,2021,11,22,Monday,47,2021-47,164.16,165.98,162.99,164.35,14549900,163.37,2.132,165.4728571,164.393,Green,Green,0.18225000000000002,2.571009577967379
11/23/2021,2021,11,23,Tuesday,47,2021-47,165.5,168.56,165.37,168.28,12354400,167.28,2.393,165.3135714,164.6346,Green,Green,0.18225000000000002,2.571009577967379
11/24/2021,2021,11,24,Wednesday,47,2021-47,168.46,169.44,166.44,166.96,9629800,165.97,-0.783,165.2192857,164.8284,Green,Green,0.18225000000000002,2.571009577967379
11/26/2021,2021,11,26,Friday,47,2021-47,162.14,162.65,158.82,161.93,13619300,160.97,-3.013,164.785,164.9236,Green,Green,0.18225000000000002,2.571009577967379
11/29/2021,2021,11,29,Monday,48,2021-48,163.31,164.78,159.82,161.23,12104400,160.27,-0.435,164.2292857,165.013,Red,Red,-0.4444,1.538707184619608
11/30/2021,2021,11,30,Tuesday,48,2021-48,159.16,160.63,158.29,158.83,18922600,157.88,-1.491,163.5935714,165.1478,Red,Red,-0.4444,1.538707184619608
12/1/2021,2021,12,1,Wednesday,48,2021-48,161.0,163.27,157.8,157.89,12253400,156.95,-0.589,162.9028571,165.2636,Red,Red,-0.4444,1.538707184619608
12/2/2021,2021,12,2,Thursday,48,2021-48,159.83,163.25,158.8,161.21,12969900,160.25,2.103,162.4485714,165.3876,Red,Red,-0.4444,1.538707184619608
12/3/2021,2021,12,3,Friday,48,2021-48,161.5,161.83,157.19,158.29,12679900,157.35,-1.81,161.84,165.3494,Red,Red,-0.4444,1.538707184619608
12/6/2021,2021,12,6,Monday,49,2021-49,161.01,162.61,159.46,160.16,11186500,159.21,1.182,161.3857143,165.3116,Green,Green,0.19739999999999996,1.1120563385008873
12/7/2021,2021,12,7,Tuesday,49,2021-49,161.88,163.39,161.16,162.57,9851600,161.6,1.501,161.1878571,165.2438,Green,Green,0.19739999999999996,1.1120563385008873
12/8/2021,2021,12,8,Wednesday,49,2021-49,162.66,163.27,160.17,160.71,11705700,159.75,-1.145,160.9207143,165.1568,Green,Green,0.19739999999999996,1.1120563385008873
12/9/2021,2021,12,9,Thursday,49,2021-49,159.65,160.93,158.65,160.46,11189600,159.5,-0.156,160.7364286,165.0674,Green,Green,0.19739999999999996,1.1120563385008873
12/10/2021,2021,12,10,Friday,49,2021-49,161.32,161.7,159.13,159.82,10396200,158.87,-0.395,160.6585714,165.01,Green,Green,0.19739999999999996,1.1120563385008873
12/13/2021,2021,12,13,Monday,50,2021-50,159.5,159.79,157.28,157.92,12069000,156.98,-1.19,160.2021429,164.8468,Red,Red,-0.3762,1.536090882727972
12/14/2021,2021,12,14,Tuesday,50,2021-50,157.45,160.89,157.3,159.13,12563600,158.18,0.764,159.5521429,164.7112,Red,Red,-0.3762,1.536090882727972
12/15/2021,2021,12,15,Wednesday,50,2021-50,159.85,159.85,157.35,157.94,14014200,157.0,-0.746,158.9114286,164.498,Red,Red,-0.3762,1.536090882727972
12/16/2021,2021,12,16,Thursday,50,2021-50,160.39,161.82,158.7,160.41,19542800,159.45,1.561,158.8028571,164.3268,Red,Red,-0.3762,1.536090882727972
12/17/2021,2021,12,17,Friday,50,2021-50,159.32,159.38,155.18,156.76,28082000,155.83,-2.27,158.4857143,164.0618,Red,Red,-0.3762,1.536090882727972
12/20/2021,2021,12,20,Monday,51,2021-51,154.51,154.7,151.84,153.94,15148000,153.02,-1.803,158.1385714,163.738,Red,Red,0.08550000000000002,1.3488052738133354
12/21/2021,2021,12,21,Tuesday,51,2021-51,155.41,157.18,155.09,156.09,11291300,155.16,1.399,158.0107143,163.5282,Red,Red,0.08550000000000002,1.3488052738133354
12/22/2021,2021,12,22,Wednesday,51,2021-51,155.75,157.06,155.24,156.7,7273000,155.77,0.393,157.6907143,163.3562,Red,Red,0.08550000000000002,1.3488052738133354
12/23/2021,2021,12,23,Thursday,51,2021-51,157.61,159.12,157.21,157.26,8055200,156.32,0.353,157.6171429,163.2818,Red,Red,0.08550000000000002,1.3488052738133354
12/27/2021,2021,12,27,Monday,52,2021-52,157.6,158.2,156.34,158.16,6188100,157.22,0.576,157.475,163.1762,Green,Green,0.19499999999999998,0.30200110375074235
12/28/2021,2021,12,28,Tuesday,52,2021-52,158.2,160.15,158.08,158.64,6342300,157.69,0.299,157.1957143,163.0176,Green,Green,0.19499999999999998,0.30200110375074235
12/29/2021,2021,12,29,Wednesday,52,2021-52,158.85,159.63,158.15,158.56,6398900,157.62,-0.044,157.0435714,162.8588,Green,Green,0.19499999999999998,0.30200110375074235
12/30/2021,2021,12,30,Thursday,52,2021-52,159.11,160.24,158.37,158.48,6948200,157.54,-0.051,156.9035714,162.6582,Green,Green,0.19499999999999998,0.30200110375074235
